StudentName,Lecture,FileName,ErrorMessage,シンボル,シンボルの種類,ワードA,ワードAの種類,ワードB,ワードBの種類,ワードC,ワードCの種類,発生時刻,修正時刻,修正時間,isWorking,複合数,同時修正数,CT(sec),GeneRef,,
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,,,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartMouseEvent,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartMouseEvent,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,NumberAxis,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,NumberAxis,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,NumberAxis,変数,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/29 20:21,2013/9/29 21:32,0:00:00,FALSE,83,0,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/29 20:21,2013/9/29 20:27,0:00:00,FALSE,83,28,0,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorManager,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorKindLoader,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCCompileErrorLoader,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCViewerStart.java,シンボルを見つけられません,CCMainFrame,クラス,,,,,,,2013/9/25 20:33,2013/9/26 13:06,0:00:01,FALSE,8,8,1,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCGraphFrame.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/25 20:33,2013/9/29 21:32,0:00:00,FALSE,31,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 14:36,2013/9/26 15:43,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,CategoryPlot,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,LineAndShapeRenderer,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartPanel,クラス,,,,,,,2013/9/26 15:45,2013/9/26 16:45,0:00:00,FALSE,46,23,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.plot,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.chart.renderer.category,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,パッケージAは存在しません,,,rg.jfree.data.category,パッケージ,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,,,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:00,FALSE,51,28,0,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartMouseEvent,クラス,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartMouseEvent,クラス,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,StandardChartTheme,変数,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,DefaultCategoryDataset,クラス,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,JFreeChart,クラス,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,PlotOrientation,変数,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartFactory,変数,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
NA,NA,NA,NA,CCErrorElementButton.java,シンボルを見つけられません,ChartColor,変数,,,,,,,2013/9/26 16:45,2013/9/29 21:32,0:00:07,FALSE,51,28,7,FALSE
